2025-02-12 21:33:58,773 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/bbc-why-an-off-the-grid-hour-at-work-is-so-crucial-gloria-mark-quoted, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:07,628 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/covert/ICC_allSols.txt, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:08,140 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/energy-test-min/index.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:08,654 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/titanium/index.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:09,167 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/deldroid/index.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:09,687 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/droid-sec-taxonomy/index.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:10,201 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/savasana/index.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:10,717 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/patdroid/index.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:11,232 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/mu_droid/index.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:11,748 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/mu_droid/tool.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:12,264 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/letterbomb/index.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:12,777 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/terminator/index.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:13,294 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/terminator/tla_module.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:13,820 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/nemo/index.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:14,333 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/obfuscation/index.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:14,872 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/salma/index.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:15,395 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/cobweb/index.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:15,910 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/cobweb/artifacts.html, status <404>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:16,420 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/darcy/index.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:16,934 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/craftdroid/index.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:17,448 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/ase20empirical/index.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:17,966 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/ercatcher/index.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:18,482 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/index.html, status <404>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:18,991 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/latte/index.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:19,503 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/projects/coala/index.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:20,016 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/members.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:20,540 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~seal/index.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:21,053 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/projects.html, status <404>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:21,563 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/publications.html, status <404>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:22,073 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/members.html, status <404>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:22,582 - Worker-0 - INFO - Downloaded https://jgarcia.ics.uci.edu/_wp_link_placeholder, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:22,829 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:nonexisting?do=media&ns=wiki&tab_files=files, status <608>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:23,103 - Worker-0 - INFO - Downloaded https://jgarcia.ics.uci.edu/?cat=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:23,653 - Worker-0 - INFO - Downloaded https://jgarcia.ics.uci.edu/?author=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:24,203 - Worker-0 - INFO - Downloaded https://jgarcia.ics.uci.edu/?p=812, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:24,721 - Worker-0 - INFO - Downloaded https://jgarcia.ics.uci.edu/?p=815, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:25,246 - Worker-0 - INFO - Downloaded https://jgarcia.ics.uci.edu/?p=818, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:25,763 - Worker-0 - INFO - Downloaded https://jgarcia.ics.uci.edu/?p=825, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:26,281 - Worker-0 - INFO - Downloaded https://jgarcia.ics.uci.edu/?page_id=42, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:26,802 - Worker-0 - INFO - Downloaded https://jgarcia.ics.uci.edu/?page_id=475, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:27,326 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~negargh, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:27,835 - Worker-0 - INFO - Downloaded https://jgarcia.ics.uci.edu/?page_id=49, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:28,355 - Worker-0 - INFO - Downloaded https://jgarcia.ics.uci.edu/?page_id=7, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:28,884 - Worker-0 - INFO - Downloaded https://jgarcia.ics.uci.edu/?page_id=295, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:29,415 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~seal/projects/trimdroid, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:29,929 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~seal/projects/covert, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:30,451 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~seal/projects/GooglePlay_ICC_allSols.txt, status <404>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:30,960 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~seal/projects/appList.txt, status <404>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:31,469 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~seal/projects/ICC_allSols.txt, status <404>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:31,978 - Worker-0 - INFO - Downloaded http://seal.ics.uci.edu/projects/letterbomb, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:32,490 - Worker-0 - INFO - Downloaded http://seal.ics.uci.edu/projects/revealdroid, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:33,003 - Worker-0 - INFO - Downloaded https://jgarcia.ics.uci.edu/?page_id=829, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:33,535 - Worker-0 - INFO - Downloaded https://jgarcia.ics.uci.edu/?page_id=65, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:34,052 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/gillian-hayes, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:34,603 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/mizuko-ito, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:35,153 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/james-a-jones, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:35,703 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~jajones, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:36,212 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/david-g-kay, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:36,783 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~kay, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:37,323 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/pubs/index.html, status <404>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:37,833 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/recommendations.html, status <404>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:38,343 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/choosing.courses.html, status <404>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:38,852 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/teachingics.html, status <404>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:39,360 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~kay/labtutors, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:39,886 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~kay/teachingics.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:40,410 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~kay/ask.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:40,947 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~kay/checker.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:41,536 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~kay/turnitin.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:42,059 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~kay/turnitin.com_guidelines_files/plagiarism-don_t_do_it_.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:42,570 - Worker-0 - INFO - Downloaded http://checkmate.ics.uci.edu, status <601>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:43,081 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~kay/taguide.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:43,612 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/ugrad/policies/index.php?policy=cheating, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:44,184 - Worker-0 - INFO - Downloaded https://courselisting.ics.uci.edu/ugrad_courses, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:44,704 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/ics.uci.edu/course-enrollment-restrictions, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:45,328 - Worker-0 - INFO - Downloaded https://ugradforms.ics.uci.edu, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:45,842 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/admissions-information-and-computer-science/admissions-process/ics-forms-petitions, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:46,406 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/academics/undergraduate-academic-advising/contact-the-ics-undergraduate-student-affairs-office, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:46,977 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~lab/students/acct_activate.php, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:47,494 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:48,030 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/start?do=login, status <608>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:48,539 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/start?do=backlink, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:49,063 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/start?do=revisions, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:49,623 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/start?do=index, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:50,147 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/start?idx=wiki, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:50,671 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:syntax, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:51,278 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:syntax?codeblock=6&do=export_code, status <608>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:51,788 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:dokuwiki, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:52,324 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:dokuwiki?do=login, status <608>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:52,834 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:dokuwiki?do=backlink, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:53,355 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:dokuwiki?do=revisions, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:53,876 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:dokuwiki?do=edit, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:54,399 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:dokuwiki?do=index, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:54,926 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:dokuwiki?idx=wiki, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:55,448 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:dokuwiki?do=media&ns=wiki, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:55,989 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:dokuwiki?do=media&image=wiki%3Alogo.png&ns=wiki&tab_details=view, status <608>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:56,498 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:dokuwiki?do=media&image=wiki%3Alogo-white.png&ns=wiki&tab_details=view, status <608>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:57,007 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:dokuwiki?do=media&image=wiki%3Alogo-black.png&ns=wiki&tab_details=view, status <608>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:57,516 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:dokuwiki?do=media&ns=wiki&tab_files=search, status <608>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:58,026 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:dokuwiki?do=media&ns=wiki&tab_files=upload, status <608>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:58,535 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:dokuwiki?do=media&ns=wiki&tab_files=files, status <608>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:59,044 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:dokuwiki?do=media&tab_files=files, status <608>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:22:59,554 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:dokuwiki?do=recent, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:23:00,076 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/lib/exe/fetch.php?media=http%3A%2F%2Fde3.php.net%2Fimages%2Fphp.gif&tok=2da000, status <608>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:23:00,587 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:nonexisting, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:23:01,123 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:nonexisting?do=login, status <608>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:23:01,634 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:nonexisting?do=backlink, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:23:02,156 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:nonexisting?do=revisions, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:23:02,678 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:nonexisting?do=edit, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:23:03,202 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:nonexisting?do=index, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:23:03,557 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:nonexisting?do=media&tab_files=files, status <608>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:23:03,726 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:nonexisting?idx=wiki, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:23:04,067 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:nonexisting?do=recent, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:23:04,260 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:nonexisting?do=media&ns=wiki, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:23:04,589 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/some:namespaces, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:23:04,817 - Worker-0 - INFO - Downloaded http://intranet.ics.uci.edu/doku.php/wiki:nonexisting?do=media&image=wiki%3Alogo.png&ns=wiki&tab_details=view, status <608>, using cache ('styx.ics.uci.edu', 9014).
